metering_point_id;timestamp;value;unit_of_measure;property;reading_status;consumption_from;consumption_to;consumption_value;calculated_value;calculated_normalized_value;calculated_deviation_type;calculated_deviation_level;temperature;calculate_consuming_values;validate_simple_status
"TDS2";"2019-02-18T00:00:00Z";1920,7;"m3";"flow";"measured";"2019-02-17T00:00:00Z";"2019-02-18T00:00:00Z";18,690000000000055;20,438282454248863;0,08553959747656599;"smaller";"ok";0,2230170102;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-02-19T00:00:00Z";1937,27;"m3";"flow";"measured";"2019-02-18T00:00:00Z";"2019-02-19T00:00:00Z";16,569999999999936;18,722762830690915;0,1149810447399411;"smaller";"ok";2,2267942081;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-02-20T00:00:00Z";1960,91;"m3";"flow";"measured";"2019-02-19T00:00:00Z";"2019-02-20T00:00:00Z";23,6400000000001;19,28864752690452;0,22559137269868992;"larger";"ok";1,8030775934;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-02-21T00:00:00Z";1984,94;"m3";"flow";"measured";"2019-02-20T00:00:00Z";"2019-02-21T00:00:00Z";24,029999999999973;20,01930839753213;0,20034116677888134;"larger";"ok";0,7988558062;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-02-22T00:00:00Z";2008,53;"m3";"flow";"measured";"2019-02-21T00:00:00Z";"2019-02-22T00:00:00Z";23,589999999999918;20,6539839184018;0,14215253063028951;"larger";"ok";-0,073443521;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-02-23T00:00:00Z";2036,54;"m3";"flow";"measured";"2019-02-22T00:00:00Z";"2019-02-23T00:00:00Z";28,00999999999999;23,20536521251985;0,20704844519697213;"larger";"ok";-3,5800671627;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-02-24T00:00:00Z";2063;"m3";"flow";"measured";"2019-02-23T00:00:00Z";"2019-02-24T00:00:00Z";26,460000000000036;20,96707251683531;0,26197875162372974;"larger";"ok";-0,5037531277;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-02-25T00:00:00Z";2086,37;"m3";"flow";"measured";"2019-02-24T00:00:00Z";"2019-02-25T00:00:00Z";23,36999999999989;22,36165396981231;0,04509264080147311;"larger";"ok";-2,4204687141;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-02-26T00:00:00Z";2109,74;"m3";"flow";"measured";"2019-02-25T00:00:00Z";"2019-02-26T00:00:00Z";23,36999999999989;24,493120149526405;0,04585451517283438;"smaller";"ok";-5,3499601682;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-02-27T00:00:00Z";2139,68;"m3";"flow";"measured";"2019-02-26T00:00:00Z";"2019-02-27T00:00:00Z";29,940000000000055;24,839224526645744;0,20535163921412136;"larger";"ok";-5,8256467283;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-02-28T00:00:00Z";2169,57;"m3";"flow";"measured";"2019-02-27T00:00:00Z";"2019-02-28T00:00:00Z";29,890000000000327;26,07044926808831;0,14650881895569634;"larger";"ok";-7,517844518;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-03-01T00:00:00Z";2196,88;"m3";"flow";"measured";"2019-02-28T00:00:00Z";"2019-03-01T00:00:00Z";27,309999999999945;27,58862242554666;0,010099178612438234;"smaller";"ok";-9,6044247945;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-03-02T00:00:00Z";2221,81;"m3";"flow";"measured";"2019-03-01T00:00:00Z";"2019-03-02T00:00:00Z";24,929999999999836;26,04956969015015;0,04297843317441229;"smaller";"ok";-7,4891475836;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-03-03T00:00:00Z";2244,53;"m3";"flow";"measured";"2019-03-02T00:00:00Z";"2019-03-03T00:00:00Z";22,720000000000255;23,66673678548922;0,04000284424802655;"smaller";"ok";-4,2141771913;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-03-04T00:00:00Z";2261,32;"m3";"flow";"measured";"2019-03-03T00:00:00Z";"2019-03-04T00:00:00Z";16,789999999999964;22,354132137160967;0,24890843907607244;"smaller";"ok";-2,410130692;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-03-05T00:00:00Z";2277,44;"m3";"flow";"measured";"2019-03-04T00:00:00Z";"2019-03-05T00:00:00Z";16,11999999999989;21,423235532250388;0,24754596588676084;"smaller";"ok";-1,1307045042;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-03-06T00:00:00Z";2299,58;"m3";"flow";"measured";"2019-03-05T00:00:00Z";"2019-03-06T00:00:00Z";22,139999999999873;20,984057084750795;0,05508672181839929;"larger";"ok";-0,5270967524;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-03-07T00:00:00Z";2323,44;"m3";"flow";"measured";"2019-03-06T00:00:00Z";"2019-03-07T00:00:00Z";23,860000000000127;19,927430374420865;0,19734454225604345;"larger";"ok";0,9251331481;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-03-08T00:00:00Z";2340,1;"m3";"flow";"measured";"2019-03-07T00:00:00Z";"2019-03-08T00:00:00Z";16,659999999999854;17,123516079498607;0,027068977968473688;"smaller";"ok";3,0850400031;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-03-09T00:00:00Z";2363,15;"m3";"flow";"measured";"2019-03-08T00:00:00Z";"2019-03-09T00:00:00Z";23,050000000000182;20,425497029273124;0,12849151073120568;"larger";"ok";0,2405893243;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-03-10T00:00:00Z";2387,52;"m3";"flow";"measured";"2019-03-09T00:00:00Z";"2019-03-10T00:00:00Z";24,36999999999989;21,656998340445973;0,12527136110488568;"larger";"ok";-1,4519885834;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-03-11T00:00:00Z";2406,29;"m3";"flow";"measured";"2019-03-10T00:00:00Z";"2019-03-11T00:00:00Z";18,769999999999982;21,44626065488781;0,12478915079668591;"smaller";"ok";-1,1623502796;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-03-12T00:00:00Z";2425,42;"m3";"flow";"measured";"2019-03-11T00:00:00Z";"2019-03-12T00:00:00Z";19,13000000000011;19,68851446689797;0,02836752705933625;"smaller";"ok";1,2534996575;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-03-13T00:00:00Z";2439,86;"m3";"flow";"measured";"2019-03-12T00:00:00Z";"2019-03-13T00:00:00Z";14,440000000000055;14,418983390993825;0,0014575652413440535;"larger";"ok";4,5364444256;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-03-14T00:00:00Z";2460,5;"m3";"flow";"measured";"2019-03-13T00:00:00Z";"2019-03-14T00:00:00Z";20,639999999999873;18,61011213624941;0,10907445634336502;"larger";"ok";2,2872489095;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-03-15T00:00:00Z";2481,9;"m3";"flow";"measured";"2019-03-14T00:00:00Z";"2019-03-15T00:00:00Z";21,40000000000009;19,571349495263032;0,09343507483628852;"larger";"ok";1,4145314329;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-03-16T00:00:00Z";2507,11;"m3";"flow";"measured";"2019-03-15T00:00:00Z";"2019-03-16T00:00:00Z";25,210000000000036;20,947528092697702;0,203483288741273;"larger";"ok";-0,4768912314;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-03-17T00:00:00Z";2533,04;"m3";"flow";"measured";"2019-03-16T00:00:00Z";"2019-03-17T00:00:00Z";25,929999999999836;22,91345549549586;0,1316494801535693;"larger";"ok";-3,1788658537;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-03-18T00:00:00Z";2554,35;"m3";"flow";"measured";"2019-03-17T00:00:00Z";"2019-03-18T00:00:00Z";21,309999999999945;23,151782439906356;0,07955251154795578;"smaller";"ok";-3,506422891;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-03-19T00:00:00Z";2573,63;"m3";"flow";"measured";"2019-03-18T00:00:00Z";"2019-03-19T00:00:00Z";19,2800000000002;23,15909472513799;0,16749768379017144;"smaller";"ok";-3,5164729107;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-03-20T00:00:00Z";2596,41;"m3";"flow";"measured";"2019-03-19T00:00:00Z";"2019-03-20T00:00:00Z";22,779999999999745;20,661764480006568;0,10251958500654172;"larger";"ok";-0,0841371407;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-03-21T00:00:00Z";2618,22;"m3";"flow";"measured";"2019-03-20T00:00:00Z";"2019-03-21T00:00:00Z";21,809999999999945;19,885967235059173;0,0967532905087303;"larger";"ok";0,9821201712;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-03-22T00:00:00Z";2636,15;"m3";"flow";"measured";"2019-03-21T00:00:00Z";"2019-03-22T00:00:00Z";17,93000000000029;19,004380982715322;0,05653333216652472;"smaller";"ok";2,0756620613;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-03-23T00:00:00Z";2655,54;"m3";"flow";"measured";"2019-03-22T00:00:00Z";"2019-03-23T00:00:00Z";19,389999999999873;19,839489106395636;0,022656284342063113;"smaller";"ok";1,0459998058;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-03-24T00:00:00Z";2676,28;"m3";"flow";"measured";"2019-03-23T00:00:00Z";"2019-03-24T00:00:00Z";20,740000000000236;20,033297273723996;0,035276405906638435;"larger";"ok";0,7796294663;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-03-25T00:00:00Z";2694,35;"m3";"flow";"measured";"2019-03-24T00:00:00Z";"2019-03-25T00:00:00Z";18,06999999999971;18,06989048405358;0,0000060606867664898475;"larger";"ok";2,5771622459;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-03-26T00:00:00Z";2707,24;"m3";"flow";"measured";"2019-03-25T00:00:00Z";"2019-03-26T00:00:00Z";12,889999999999873;16,304090490250587;0,2094008550978204;"smaller";"ok";3,5247898827;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-03-27T00:00:00Z";2729,02;"m3";"flow";"measured";"2019-03-26T00:00:00Z";"2019-03-27T00:00:00Z";21,7800000000002;17,839653192336478;0,22087575162932027;"larger";"ok";2,7007205319;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-03-28T00:00:00Z";2753,85;"m3";"flow";"measured";"2019-03-27T00:00:00Z";"2019-03-28T00:00:00Z";24,829999999999927;20,515856015561518;0,21028340134411552;"larger";"ok";0,1163997497;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-03-29T00:00:00Z";2779,46;"m3";"flow";"measured";"2019-03-28T00:00:00Z";"2019-03-29T00:00:00Z";25,610000000000127;20,63914080948149;0,24084622690470997;"larger";"ok";-0,0530431219;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-03-30T00:00:00Z";2802,6;"m3";"flow";"measured";"2019-03-29T00:00:00Z";"2019-03-30T00:00:00Z";23,139999999999873;20,07417022580455;0,15272510593012303;"larger";"ok";0,7234535978;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-03-31T00:00:00Z";2824,46;"m3";"flow";"measured";"2019-03-30T00:00:00Z";"2019-03-31T00:00:00Z";21,860000000000127;19,77650184952315;0,10535220871365653;"larger";"ok";1,1325696198;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-04-01T00:00:00Z";2841,67;"m3";"flow";"measured";"2019-03-31T00:00:00Z";"2019-04-01T00:00:00Z";17,210000000000036;18,974031590310467;0,09297083658336876;"smaller";"ok";2,091949253;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-04-02T00:00:00Z";2857,92;"m3";"flow";"measured";"2019-04-01T00:00:00Z";"2019-04-02T00:00:00Z";16,25;18,164773666127267;0,10541136935264096;"smaller";"ok";2,5262425914;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-04-03T00:00:00Z";2880,96;"m3";"flow";"measured";"2019-04-02T00:00:00Z";"2019-04-03T00:00:00Z";23,039999999999964;19,83341435010908;0,16167592696278477;"larger";"ok";1,0543489632;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-04-04T00:00:00Z";2903,47;"m3";"flow";"measured";"2019-04-03T00:00:00Z";"2019-04-04T00:00:00Z";22,509999999999764;19,252476915287133;0,16920020727961735;"larger";"ok";1,8527905556;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-04-05T00:00:00Z";2917,01;"m3";"flow";"measured";"2019-04-04T00:00:00Z";"2019-04-05T00:00:00Z";13,540000000000418;9,654540982659928;0,40244886052262696;"larger";"ok";7,0933123132;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-04-06T00:00:00Z";2932,55;"m3";"flow";"measured";"2019-04-05T00:00:00Z";"2019-04-06T00:00:00Z";15,539999999999964;10,670903776723682;0,4562965166921648;"larger";"critical";6,547874848;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-04-07T00:00:00Z";2950,28;"m3";"flow";"measured";"2019-04-06T00:00:00Z";"2019-04-07T00:00:00Z";17,730000000000018;14,287265643603227;0,2409652373152445;"larger";"ok";4,6071315805;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-04-08T00:00:00Z";2960,01;"m3";"flow";"measured";"2019-04-07T00:00:00Z";"2019-04-08T00:00:00Z";9,730000000000018;8,240867512762499;0,18070093772668033;"larger";"ok";7,8519690434;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-04-09T00:00:00Z";2967,07;"m3";"flow";"measured";"2019-04-08T00:00:00Z";"2019-04-09T00:00:00Z";7,059999999999945;5,288399649142301;0,33499744126656;"larger";"critical";10,2050178846;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-04-10T00:00:00Z";2973,91;"m3";"flow";"measured";"2019-04-09T00:00:00Z";"2019-04-10T00:00:00Z";6,839999999999691;7,170668186715407;0,04611399915677617;"smaller";"ok";8,426298221;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-04-11T00:00:00Z";2988,51;"m3";"flow";"measured";"2019-04-10T00:00:00Z";"2019-04-11T00:00:00Z";14,600000000000364;10,057472467143779;0,45165696925309284;"larger";"critical";6,877076606;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-04-12T00:00:00Z";3001,99;"m3";"flow";"measured";"2019-04-11T00:00:00Z";"2019-04-12T00:00:00Z";13,479999999999563;8,995111840729123;0,4985917061045575;"larger";"critical";7,4471990963;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-04-13T00:00:00Z";3013,38;"m3";"flow";"measured";"2019-04-12T00:00:00Z";"2019-04-13T00:00:00Z";11,390000000000327;6,311666554999309;0,8045946978898307;"larger";"critical";8,8872868319;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-04-14T00:00:00Z";3020,96;"m3";"flow";"measured";"2019-04-13T00:00:00Z";"2019-04-14T00:00:00Z";7,579999999999927;3,976357793255513;0,9062670901639488;"larger";"critical";12,1491391857;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-04-15T00:00:00Z";3025,99;"m3";"flow";"measured";"2019-04-14T00:00:00Z";"2019-04-15T00:00:00Z";5,029999999999745;3,3056813209898124;0,5216227795647356;"larger";"critical";13,1429157257;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-04-16T00:00:00Z";3033,36;"m3";"flow";"measured";"2019-04-15T00:00:00Z";"2019-04-16T00:00:00Z";7,370000000000346;6,289326097636865;0,17182666085155457;"larger";"ok";8,8992759784;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-04-17T00:00:00Z";3040,87;"m3";"flow";"measured";"2019-04-16T00:00:00Z";"2019-04-17T00:00:00Z";7,5099999999997635;6,261532986931814;0,19938679803708978;"larger";"ok";8,9141913255;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-04-18T00:00:00Z";3051,2;"m3";"flow";"measured";"2019-04-17T00:00:00Z";"2019-04-18T00:00:00Z";10,329999999999927;7,971269000254841;0,29590407746491526;"larger";"ok";7,9966507753;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-04-19T00:00:00Z";3059,07;"m3";"flow";"measured";"2019-04-18T00:00:00Z";"2019-04-19T00:00:00Z";7,870000000000346;5,191282664474901;0,5160029820484447;"larger";"critical";10,3489212195;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-04-20T00:00:00Z";3063,45;"m3";"flow";"measured";"2019-04-19T00:00:00Z";"2019-04-20T00:00:00Z";4,379999999999654;5,303437090272407;0,17412049479506903;"smaller";"ok";10,1827361186;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-04-21T00:00:00Z";3066,8;"m3";"flow";"measured";"2019-04-20T00:00:00Z";"2019-04-21T00:00:00Z";3,350000000000364;2,3556554025246887;0,42210953113514815;"larger";"ok";14,5506190062;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-04-22T00:00:00Z";3071,84;"m3";"flow";"measured";"2019-04-21T00:00:00Z";"2019-04-22T00:00:00Z";5,039999999999964;5,598970358525266;0,09983449147470244;"smaller";"ok";9,7448289593;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-04-23T00:00:00Z";3078,33;"m3";"flow";"measured";"2019-04-22T00:00:00Z";"2019-04-23T00:00:00Z";6,489999999999782;8,994735713379848;0,27846684918760006;"smaller";"ok";7,4474009474;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-04-24T00:00:00Z";3085,63;"m3";"flow";"measured";"2019-04-23T00:00:00Z";"2019-04-24T00:00:00Z";7,300000000000182;5,713513350698136;0,2776726948766458;"larger";"critical";9,5751045942;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-04-25T00:00:00Z";3094,9;"m3";"flow";"measured";"2019-04-24T00:00:00Z";"2019-04-25T00:00:00Z";9,269999999999982;8,139201232439476;0,13893240076847002;"larger";"ok";7,9065288901;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-04-26T00:00:00Z";3104,71;"m3";"flow";"measured";"2019-04-25T00:00:00Z";"2019-04-26T00:00:00Z";9,809999999999945;8,758014501135204;0,12011689392937001;"larger";"ok";7,57443887;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-04-27T00:00:00Z";3113,67;"m3";"flow";"measured";"2019-04-26T00:00:00Z";"2019-04-27T00:00:00Z";8,960000000000036;9,072705911629091;0,012422524517695686;"smaller";"ok";7,4055577517;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-04-28T00:00:00Z";3123,1;"m3";"flow";"measured";"2019-04-27T00:00:00Z";"2019-04-28T00:00:00Z";9,429999999999836;7,450218054134313;0,2657347652753456;"larger";"ok";8,2762760321;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-04-29T00:00:00Z";3130,19;"m3";"flow";"measured";"2019-04-28T00:00:00Z";"2019-04-29T00:00:00Z";7,0900000000001455;7,2270993295883486;0,018970173694293494;"smaller";"ok";8,3960140944;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-04-30T00:00:00Z";3135,29;"m3";"flow";"measured";"2019-04-29T00:00:00Z";"2019-04-30T00:00:00Z";5,099999999999909;5,62838442502881;0,09387852448017467;"smaller";"ok";9,7012445927;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-05-01T00:00:00Z";3142,74;"m3";"flow";"measured";"2019-04-30T00:00:00Z";"2019-05-01T00:00:00Z";7,449999999999818;5,618550939009895;0,3259646625741303;"larger";"critical";9,7158153852;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-05-02T00:00:00Z";3152,32;"m3";"flow";"measured";"2019-05-01T00:00:00Z";"2019-05-02T00:00:00Z";9,580000000000382;6,007994647856519;0,5945420329923651;"larger";"critical";9,1387561957;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-05-03T00:00:00Z";3161,04;"m3";"flow";"measured";"2019-05-02T00:00:00Z";"2019-05-03T00:00:00Z";8,7199999999998;5,223387057735362;0,6694148650321197;"larger";"critical";10,3013504545;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-05-04T00:00:00Z";3170,41;"m3";"flow";"measured";"2019-05-03T00:00:00Z";"2019-05-04T00:00:00Z";9,36999999999989;6,347603872622215;0,4761475649754298;"larger";"ok";8,8680008451;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-05-05T00:00:00Z";3176,96;"m3";"flow";"measured";"2019-05-04T00:00:00Z";"2019-05-05T00:00:00Z";6,550000000000182;6,442328187642823;0,016713183374278694;"larger";"ok";8,8171664476;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-05-06T00:00:00Z";3181,03;"m3";"flow";"measured";"2019-05-05T00:00:00Z";"2019-05-06T00:00:00Z";4,070000000000164;4,664358863715805;0,1274256293483714;"smaller";"ok";11,129691879;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-05-07T00:00:00Z";3184,64;"m3";"flow";"measured";"2019-05-06T00:00:00Z";"2019-05-07T00:00:00Z";3,6099999999996726;3,2215374843952294;0,1205829568912709;"larger";"ok";13,267596066;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-05-08T00:00:00Z";3187,9;"m3";"flow";"measured";"2019-05-07T00:00:00Z";"2019-05-08T00:00:00Z";3,2600000000002183;2,0058960610252474;0,6252088347658339;"larger";"critical";16,6458699703;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-05-09T00:00:00Z";3191,24;"m3";"flow";"measured";"2019-05-08T00:00:00Z";"2019-05-09T00:00:00Z";3,3399999999996908;1,9654567292097007;0,6993505633383679;"larger";"critical";18,0777564843;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-05-10T00:00:00Z";3194,07;"m3";"flow";"measured";"2019-05-09T00:00:00Z";"2019-05-10T00:00:00Z";2,830000000000382;1,9146376228991366;0,47808648809230403;"larger";"critical";19,877172788;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-05-11T00:00:00Z";3196,3;"m3";"flow";"measured";"2019-05-10T00:00:00Z";"2019-05-11T00:00:00Z";2,230000000000018;1,9051971476403684;0,17048254179990022;"larger";"critical";20,2114436229;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-05-12T00:00:00Z";3198,85;"m3";"flow";"measured";"2019-05-11T00:00:00Z";"2019-05-12T00:00:00Z";2,549999999999727;3,4272024796881295;0,25595291929417213;"smaller";"ok";12,9628514449;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-05-13T00:00:00Z";3201,15;"m3";"flow";"measured";"2019-05-12T00:00:00Z";"2019-05-13T00:00:00Z";2,300000000000182;2,360614489886503;0,02567742007261648;"smaller";"ok";14,5432708661;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-05-14T00:00:00Z";3202,67;"m3";"flow";"measured";"2019-05-13T00:00:00Z";"2019-05-14T00:00:00Z";1,5199999999999818;1,9063870534057026;0,20268027561111057;"smaller";"critical";20,1693111261;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-05-15T00:00:00Z";3204,61;"m3";"flow";"measured";"2019-05-14T00:00:00Z";"2019-05-15T00:00:00Z";1,9400000000000546;1,8752051343383274;0,03455348136330178;"larger";"ok";21,2734087308;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-05-16T00:00:00Z";3206,8;"m3";"flow";"measured";"2019-05-15T00:00:00Z";"2019-05-16T00:00:00Z";2,1900000000000546;1,888133983861254;0,15987531537432598;"larger";"critical";20,815620621;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-05-17T00:00:00Z";3209,26;"m3";"flow";"measured";"2019-05-16T00:00:00Z";"2019-05-17T00:00:00Z";2,4600000000000364;1,9355998634279268;0,2709238342491937;"larger";"critical";19,1349362532;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-05-18T00:00:00Z";3211,71;"m3";"flow";"measured";"2019-05-17T00:00:00Z";"2019-05-18T00:00:00Z";2,449999999999818;1,9978662521973194;0,2263083163376062;"larger";"ok";16,9301915566;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-05-19T00:00:00Z";3213,77;"m3";"flow";"measured";"2019-05-18T00:00:00Z";"2019-05-19T00:00:00Z";2,0599999999999454;2,0085242110522814;0,025628662410146136;"larger";"ok";16,5528117418;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-05-20T00:00:00Z";3215,93;"m3";"flow";"measured";"2019-05-19T00:00:00Z";"2019-05-20T00:00:00Z";2,1599999999998545;2,0681830982949316;0,04439495796122659;"larger";"ok";14,9765818119;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-05-21T00:00:00Z";3217,97;"m3";"flow";"measured";"2019-05-20T00:00:00Z";"2019-05-21T00:00:00Z";2,0399999999999636;2,01278878437098;0,013519160997057748;"larger";"ok";16,4018106063;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-05-22T00:00:00Z";3220,2;"m3";"flow";"measured";"2019-05-21T00:00:00Z";"2019-05-22T00:00:00Z";2,230000000000018;1,9938346023377305;0,1184478378424111;"larger";"ok";17,0729452769;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-05-23T00:00:00Z";3222,11;"m3";"flow";"measured";"2019-05-22T00:00:00Z";"2019-05-23T00:00:00Z";1,9100000000003092;1,979191302694594;0,03495938093507354;"smaller";"ok";17,5914390882;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-05-24T00:00:00Z";3224,17;"m3";"flow";"measured";"2019-05-23T00:00:00Z";"2019-05-24T00:00:00Z";2,0599999999999454;1,9587276637911886;0,0517031224303743;"larger";"ok";18,3160210053;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-05-25T00:00:00Z";3226,12;"m3";"flow";"measured";"2019-05-24T00:00:00Z";"2019-05-25T00:00:00Z";1,949999999999818;1,9119337163271641;0,01990983439832816;"larger";"ok";19,9729134242;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-05-26T00:00:00Z";3228;"m3";"flow";"measured";"2019-05-25T00:00:00Z";"2019-05-26T00:00:00Z";1,8800000000001091;1,871169775488597;0,004719093172187665;"larger";"ok";21,41629378;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-05-27T00:00:00Z";3229,67;"m3";"flow";"measured";"2019-05-26T00:00:00Z";"2019-05-27T00:00:00Z";1,6700000000000728;1,893263346670618;0,11792514076985804;"smaller";"ok";20,6339987914;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-05-28T00:00:00Z";3231,34;"m3";"flow";"measured";"2019-05-27T00:00:00Z";"2019-05-28T00:00:00Z";1,6700000000000728;1,8911338925351;0,11693190704683165;"smaller";"ok";20,7093990644;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-05-29T00:00:00Z";3233,47;"m3";"flow";"measured";"2019-05-28T00:00:00Z";"2019-05-29T00:00:00Z";2,1299999999996544;1,9644851106985415;0,08425357280629034;"larger";"ok";18,1121598085;"calculate_consuming_values_ok";"validate_simple_ok"
