metering_point_id;timestamp;value;unit_of_measure;property;reading_status;consumption_from;consumption_to;consumption_value;calculated_value;calculated_normalized_value;calculated_deviation_type;calculated_deviation_level;temperature;calculate_consuming_values;validate_simple_status;validate_advanced_status
"TDS5";"2014-03-09T00:00:00Z";7205,91;"MWh";"energy";"measured";"2014-03-08T00:00:00Z";"2014-03-09T00:00:00Z";6,9099999999998545;8,4677272750488;0,18396049193022315;"smaller";"critical";1,03166;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-03-10T00:00:00Z";7209,5;"MWh";"energy";"measured";"2014-03-09T00:00:00Z";"2014-03-10T00:00:00Z";3,5900000000001455;4,2907819156388864;0,16332265992931413;"smaller";"ok";-1,29062;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-03-11T00:00:00Z";7213,62;"MWh";"energy";"measured";"2014-03-10T00:00:00Z";"2014-03-11T00:00:00Z";4,119999999999891;4,937351023149617;0,16554444262063517;"smaller";"critical";-4,388;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-03-12T00:00:00Z";7225,72;"MWh";"energy";"measured";"2014-03-11T00:00:00Z";"2014-03-12T00:00:00Z";12,100000000000364;10,881369828712428;0,1119923493522262;"larger";"ok";-4,94705;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-03-13T00:00:00Z";7236,38;"MWh";"energy";"measured";"2014-03-12T00:00:00Z";"2014-03-13T00:00:00Z";10,659999999999854;9,66821238239259;0,10258231598361185;"larger";"ok";-1,942;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-03-14T00:00:00Z";7248,84;"MWh";"energy";"measured";"2014-03-13T00:00:00Z";"2014-03-14T00:00:00Z";12,460000000000036;9,794911549778496;0,2720890777499476;"larger";"critical";-2,25584;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-03-15T00:00:00Z";7261,33;"MWh";"energy";"measured";"2014-03-14T00:00:00Z";"2014-03-15T00:00:00Z";12,489999999999782;10,438818970721801;0,19649550730125842;"larger";"critical";-3,85083;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-03-16T00:00:00Z";7270,18;"MWh";"energy";"measured";"2014-03-15T00:00:00Z";"2014-03-16T00:00:00Z";8,850000000000364;10,20117325356214;0,13245273067879343;"smaller";"critical";-3,26217;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-03-17T00:00:00Z";7273,68;"MWh";"energy";"measured";"2014-03-16T00:00:00Z";"2014-03-17T00:00:00Z";3,5;4,107124125351929;0,14782220035775173;"smaller";"ok";-0,41081;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-03-18T00:00:00Z";7277,02;"MWh";"energy";"measured";"2014-03-17T00:00:00Z";"2014-03-18T00:00:00Z";3,3400000000001455;3,714531357856011;0,10082869729010477;"smaller";"ok";1,4699;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-03-19T00:00:00Z";7289,65;"MWh";"energy";"measured";"2014-03-18T00:00:00Z";"2014-03-19T00:00:00Z";12,6299999999992;9,211144247894195;0,3711651517005182;"larger";"critical";-0,80982;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-03-20T00:00:00Z";7303,09;"MWh";"energy";"measured";"2014-03-19T00:00:00Z";"2014-03-20T00:00:00Z";13,44000000000051;10,158606467272406;0,3230161088826152;"larger";"critical";-3,15673;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-03-21T00:00:00Z";7315,62;"MWh";"energy";"measured";"2014-03-20T00:00:00Z";"2014-03-21T00:00:00Z";12,529999999999745;10,192445124582777;0,22934191421635491;"larger";"critical";-3,24055;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-03-22T00:00:00Z";7327,63;"MWh";"energy";"measured";"2014-03-21T00:00:00Z";"2014-03-22T00:00:00Z";12,010000000000218;9,588653993032594;0,2525219920050351;"larger";"critical";-1,74493;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-03-23T00:00:00Z";7337,03;"MWh";"energy";"measured";"2014-03-22T00:00:00Z";"2014-03-23T00:00:00Z";9,399999999999636;10,389595068480647;0,09524866580057456;"smaller";"ok";-3,7289;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-03-24T00:00:00Z";7340,69;"MWh";"energy";"measured";"2014-03-23T00:00:00Z";"2014-03-24T00:00:00Z";3,6599999999998545;4,708528709264966;0,22268712245545472;"smaller";"critical";-3,29183;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-03-25T00:00:00Z";7343,86;"MWh";"energy";"measured";"2014-03-24T00:00:00Z";"2014-03-25T00:00:00Z";3,1700000000000728;4,233695844885229;0,251245220218221;"smaller";"critical";-1,01715;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-03-26T00:00:00Z";7354,76;"MWh";"energy";"measured";"2014-03-25T00:00:00Z";"2014-03-26T00:00:00Z";10,900000000000546;8,883233851803185;0,2270306266662092;"larger";"critical";0,00243;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-03-27T00:00:00Z";7364,63;"MWh";"energy";"measured";"2014-03-26T00:00:00Z";"2014-03-27T00:00:00Z";9,86999999999989;8,413041227336286;0,17317860845963104;"larger";"critical";1,16712;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-03-28T00:00:00Z";7375,86;"MWh";"energy";"measured";"2014-03-27T00:00:00Z";"2014-03-28T00:00:00Z";11,229999999999563;8,993732287646916;0,24864735138093996;"larger";"critical";-0,27128;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-03-29T00:00:00Z";7382,52;"MWh";"energy";"measured";"2014-03-28T00:00:00Z";"2014-03-29T00:00:00Z";6,660000000000764;8,700298404730633;0,23450901449776632;"smaller";"critical";0,45557;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-03-30T00:00:00Z";7385,85;"MWh";"energy";"measured";"2014-03-29T00:00:00Z";"2014-03-30T00:00:00Z";3,3299999999999272;3,8069729257521208;0,12528928759270355;"smaller";"ok";1,02706;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-03-31T00:00:00Z";7388,7;"MWh";"energy";"measured";"2014-03-30T00:00:00Z";"2014-03-31T00:00:00Z";2,8499999999994543;3,819447652735843;0,2538188086023329;"smaller";"critical";0,9673;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-04-01T00:00:00Z";7391,61;"MWh";"energy";"measured";"2014-03-31T00:00:00Z";"2014-04-01T00:00:00Z";2,9099999999998545;3,812640409647838;0,23674942104790775;"smaller";"critical";0,99991;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-04-02T00:00:00Z";7394,78;"MWh";"energy";"measured";"2014-04-01T00:00:00Z";"2014-04-02T00:00:00Z";3,1700000000000728;3,6404344855310113;0,12922481846622733;"smaller";"ok";1,82486;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-04-03T00:00:00Z";7403,04;"MWh";"energy";"measured";"2014-04-02T00:00:00Z";"2014-04-03T00:00:00Z";8,260000000000218;7,630203221523276;0,08253997438762989;"larger";"ok";2,93243;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-04-04T00:00:00Z";7410,69;"MWh";"energy";"measured";"2014-04-03T00:00:00Z";"2014-04-04T00:00:00Z";7,649999999999636;7,549248953299319;0,013345837092348774;"larger";"ok";3,10145;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-04-05T00:00:00Z";7419,82;"MWh";"energy";"measured";"2014-04-04T00:00:00Z";"2014-04-05T00:00:00Z";9,13000000000011;7,155929609299607;0,2758649816978449;"larger";"critical";3,92264;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-04-06T00:00:00Z";7427,24;"MWh";"energy";"measured";"2014-04-05T00:00:00Z";"2014-04-06T00:00:00Z";7,420000000000073;7,071593864719826;0,0492684028445757;"larger";"ok";4,09872;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-04-07T00:00:00Z";7429,95;"MWh";"energy";"measured";"2014-04-06T00:00:00Z";"2014-04-07T00:00:00Z";2,7100000000000364;3,3930169376845787;0,20130077456985476;"smaller";"ok";2,89407;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-04-08T00:00:00Z";7432,7;"MWh";"energy";"measured";"2014-04-07T00:00:00Z";"2014-04-08T00:00:00Z";2,75;3,4638397270039074;0,20608335929600075;"smaller";"ok";2,59377;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-04-09T00:00:00Z";7442,83;"MWh";"energy";"measured";"2014-04-08T00:00:00Z";"2014-04-09T00:00:00Z";10,13000000000011;8,315647096148899;0,2181854139398802;"larger";"critical";1,40837;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-04-10T00:00:00Z";7451,2;"MWh";"energy";"measured";"2014-04-09T00:00:00Z";"2014-04-10T00:00:00Z";8,36999999999989;7,836966610764787;0,06801526862484451;"larger";"ok";2,50074;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-04-11T00:00:00Z";7459,91;"MWh";"energy";"measured";"2014-04-10T00:00:00Z";"2014-04-11T00:00:00Z";8,710000000000036;7,232324153032426;0,20431548914300787;"larger";"critical";3,76314;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-04-12T00:00:00Z";7468,92;"MWh";"energy";"measured";"2014-04-11T00:00:00Z";"2014-04-12T00:00:00Z";9,010000000000218;7,01278204011197;0,2847968108041127;"larger";"critical";4,22151;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-04-13T00:00:00Z";7475,58;"MWh";"energy";"measured";"2014-04-12T00:00:00Z";"2014-04-13T00:00:00Z";6,6599999999998545;7,628028731062166;0,12690417999087927;"smaller";"ok";2,93697;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-04-14T00:00:00Z";7478,23;"MWh";"energy";"measured";"2014-04-13T00:00:00Z";"2014-04-14T00:00:00Z";2,649999999999636;3,2014133455210674;0,17224059688914747;"smaller";"ok";3,7065;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-04-15T00:00:00Z";7480,56;"MWh";"energy";"measured";"2014-04-14T00:00:00Z";"2014-04-15T00:00:00Z";2,3300000000008367;2,191918560778338;0,06299569778425847;"larger";"ok";7,98692;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-04-16T00:00:00Z";7486,09;"MWh";"energy";"measured";"2014-04-15T00:00:00Z";"2014-04-16T00:00:00Z";5,529999999999745;3,8929260273738464;0,42052532237050055;"larger";"critical";10,99103;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-04-17T00:00:00Z";7491,62;"MWh";"energy";"measured";"2014-04-16T00:00:00Z";"2014-04-17T00:00:00Z";5,529999999999745;4,666916088822928;0,18493666797306846;"larger";"ok";9,1369;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-04-18T00:00:00Z";7496,86;"MWh";"energy";"measured";"2014-04-17T00:00:00Z";"2014-04-18T00:00:00Z";5,239999999999782;4,472025363798937;0,17172859582094555;"larger";"ok";9,60377;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-04-19T00:00:00Z";7502,39;"MWh";"energy";"measured";"2014-04-18T00:00:00Z";"2014-04-19T00:00:00Z";5,530000000000655;4,290367521554436;0,2889338669049708;"larger";"critical";10,03894;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-04-20T00:00:00Z";7507,52;"MWh";"energy";"measured";"2014-04-19T00:00:00Z";"2014-04-20T00:00:00Z";5,130000000000109;5,609622620495706;0,08549997975678696;"smaller";"ok";7,15109;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-04-21T00:00:00Z";7509,47;"MWh";"energy";"measured";"2014-04-20T00:00:00Z";"2014-04-21T00:00:00Z";1,949999999999818;2,651976608001119;0,26469939662492104;"smaller";"ok";6,0362;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-04-22T00:00:00Z";7511,54;"MWh";"energy";"measured";"2014-04-21T00:00:00Z";"2014-04-22T00:00:00Z";2,069999999999709;2,3405025558731216;0,11557456119611115;"smaller";"ok";7,3569;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-04-23T00:00:00Z";7517,24;"MWh";"energy";"measured";"2014-04-22T00:00:00Z";"2014-04-23T00:00:00Z";5,699999999999818;5,068892939664332;0,12450589662232611;"larger";"ok";8,28005;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-04-24T00:00:00Z";7523,34;"MWh";"energy";"measured";"2014-04-23T00:00:00Z";"2014-04-24T00:00:00Z";6,100000000000364;5,113680737685998;0,19287853757579068;"larger";"ok";8,18654;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-04-25T00:00:00Z";7530,03;"MWh";"energy";"measured";"2014-04-24T00:00:00Z";"2014-04-25T00:00:00Z";6,6899999999996;5,49687481112451;0,21705518678731003;"larger";"critical";7,38649;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-04-26T00:00:00Z";7537,01;"MWh";"energy";"measured";"2014-04-25T00:00:00Z";"2014-04-26T00:00:00Z";6,980000000000473;5,703135289576556;0,2238882028202282;"larger";"critical";6,95585;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-04-27T00:00:00Z";7542,49;"MWh";"energy";"measured";"2014-04-26T00:00:00Z";"2014-04-27T00:00:00Z";5,479999999999563;5,980162500545996;0,08363694138759054;"smaller";"ok";6,37746;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-04-28T00:00:00Z";7544,41;"MWh";"energy";"measured";"2014-04-27T00:00:00Z";"2014-04-28T00:00:00Z";1,9200000000000728;2,4191009940897477;0,2063167248118449;"smaller";"ok";7,02363;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-04-29T00:00:00Z";7546,62;"MWh";"energy";"measured";"2014-04-28T00:00:00Z";"2014-04-29T00:00:00Z";2,2100000000000364;2,5386247690715518;0,1294499183476032;"smaller";"ok";6,51683;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-04-30T00:00:00Z";7553,24;"MWh";"energy";"measured";"2014-04-29T00:00:00Z";"2014-04-30T00:00:00Z";6,619999999999891;5,343918086729049;0,23879144338679725;"larger";"critical";7,70584;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-05-01T00:00:00Z";7559,28;"MWh";"energy";"measured";"2014-04-30T00:00:00Z";"2014-05-01T00:00:00Z";6,039999999999964;5,396987149083886;0,11914292792511583;"larger";"ok";7,59504;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-05-02T00:00:00Z";7561,55;"MWh";"energy";"measured";"2014-05-01T00:00:00Z";"2014-05-02T00:00:00Z";2,2700000000004366;2,4659482763754337;0,07946163277317847;"smaller";"ok";6,82499;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-05-03T00:00:00Z";7568,05;"MWh";"energy";"measured";"2014-05-02T00:00:00Z";"2014-05-03T00:00:00Z";6,5;5,847643112709028;0,11155894344392644;"larger";"ok";6,65414;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-05-04T00:00:00Z";7572,49;"MWh";"energy";"measured";"2014-05-03T00:00:00Z";"2014-05-04T00:00:00Z";4,4399999999996;4,985328324961729;0,10938664204554976;"smaller";"ok";8,45452;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-05-05T00:00:00Z";7574,05;"MWh";"energy";"measured";"2014-05-04T00:00:00Z";"2014-05-05T00:00:00Z";1,5600000000004002;1,6493266036932355;0,05415943906610839;"smaller";"ok";10,41577;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-05-06T00:00:00Z";7575,63;"MWh";"energy";"measured";"2014-05-05T00:00:00Z";"2014-05-06T00:00:00Z";1,5799999999999272;1,8152917312387666;0,1296164837804196;"smaller";"ok";9,642;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-05-07T00:00:00Z";7580,16;"MWh";"energy";"measured";"2014-05-06T00:00:00Z";"2014-05-07T00:00:00Z";4,529999999999745;3,55920691667241;0,27275544975478794;"larger";"critical";11,79047;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-05-08T00:00:00Z";7583,32;"MWh";"energy";"measured";"2014-05-07T00:00:00Z";"2014-05-08T00:00:00Z";3,1599999999998545;3,015690259367941;0,04785297169814756;"larger";"ok";13,09249;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-05-09T00:00:00Z";7587,1;"MWh";"energy";"measured";"2014-05-08T00:00:00Z";"2014-05-09T00:00:00Z";3,780000000000655;2,7816686058975963;0,3588965960885604;"larger";"critical";13,6531;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-05-10T00:00:00Z";7588,2;"MWh";"energy";"measured";"2014-05-09T00:00:00Z";"2014-05-10T00:00:00Z";1,0999999999994543;0,9095906216406179;0,20933524799914632;"larger";"ok";13,8646;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-05-11T00:00:00Z";7590,88;"MWh";"energy";"measured";"2014-05-10T00:00:00Z";"2014-05-11T00:00:00Z";2,680000000000291;3,4011595428824184;0,21203343559442622;"smaller";"ok";12,16908;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-05-12T00:00:00Z";7591,81;"MWh";"energy";"measured";"2014-05-11T00:00:00Z";"2014-05-12T00:00:00Z";0,930000000000291;1,2156663767196114;0,23498747862893982;"smaller";"ok";12,4376;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-05-13T00:00:00Z";7592,89;"MWh";"energy";"measured";"2014-05-12T00:00:00Z";"2014-05-13T00:00:00Z";1,0799999999999272;1,4134016099710291;0,2358859701439959;"smaller";"ok";11,51571;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-05-14T00:00:00Z";7597,7;"MWh";"energy";"measured";"2014-05-13T00:00:00Z";"2014-05-14T00:00:00Z";4,809999999999491;4,367235125182679;0,10138333799884217;"larger";"ok";9,8548;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-05-15T00:00:00Z";7602,91;"MWh";"energy";"measured";"2014-05-14T00:00:00Z";"2014-05-15T00:00:00Z";5,210000000000036;4,804146331210938;0,0844798723453535;"larger";"ok";8,8328;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-05-16T00:00:00Z";7606,77;"MWh";"energy";"measured";"2014-05-15T00:00:00Z";"2014-05-16T00:00:00Z";3,860000000000582;2,3734070384790136;0,6263539870827401;"larger";"critical";14,63111;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-05-17T00:00:00Z";7609,17;"MWh";"energy";"measured";"2014-05-16T00:00:00Z";"2014-05-17T00:00:00Z";2,399999999999636;1,512432398639659;0,5868477838469278;"larger";"critical";19,16948;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-05-18T00:00:00Z";7610,63;"MWh";"energy";"measured";"2014-05-17T00:00:00Z";"2014-05-18T00:00:00Z";1,4600000000000364;1,032368854169909;0,41422321499031506;"larger";"ok";22,00068;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-05-19T00:00:00Z";7610,94;"MWh";"energy";"measured";"2014-05-18T00:00:00Z";"2014-05-19T00:00:00Z";0,3099999999994907;0,42051778661489686;0,2628135839510078;"smaller";"ok";22,16303;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-05-20T00:00:00Z";7611,37;"MWh";"energy";"measured";"2014-05-19T00:00:00Z";"2014-05-20T00:00:00Z";0,43000000000029104;0,5478666173350043;0,21513743237004218;"smaller";"ok";18,44797;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-05-21T00:00:00Z";7613,8;"MWh";"energy";"measured";"2014-05-20T00:00:00Z";"2014-05-21T00:00:00Z";2,430000000000291;1,8433578071464363;0,31824651219612726;"larger";"ok";17,21783;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-05-22T00:00:00Z";7615,74;"MWh";"energy";"measured";"2014-05-21T00:00:00Z";"2014-05-22T00:00:00Z";1,9399999999995998;1,916986654601614;0,012004958585780205;"larger";"ok";16,7836;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-05-23T00:00:00Z";7618,89;"MWh";"energy";"measured";"2014-05-22T00:00:00Z";"2014-05-23T00:00:00Z";3,1500000000005457;2,335720456228781;0,3486202904120161;"larger";"ok";14,72139;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-05-24T00:00:00Z";7623,62;"MWh";"energy";"measured";"2014-05-23T00:00:00Z";"2014-05-24T00:00:00Z";4,729999999999563;4,06695304636254;0,1630328518865121;"larger";"ok";10,57414;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-05-25T00:00:00Z";7626,51;"MWh";"energy";"measured";"2014-05-24T00:00:00Z";"2014-05-25T00:00:00Z";2,8900000000003274;3,2851735340407364;0,1202900029315495;"smaller";"ok";12,44693;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-05-26T00:00:00Z";7627,05;"MWh";"energy";"measured";"2014-05-25T00:00:00Z";"2014-05-26T00:00:00Z";0,5399999999999636;0,6171542316825354;0,12501612679901372;"smaller";"ok";16,42669;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-05-27T00:00:00Z";7627,56;"MWh";"energy";"measured";"2014-05-26T00:00:00Z";"2014-05-27T00:00:00Z";0,5100000000002183;0,5861758862964398;0,12995397469778888;"smaller";"ok";17,3304;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-05-28T00:00:00Z";7630,17;"MWh";"energy";"measured";"2014-05-27T00:00:00Z";"2014-05-28T00:00:00Z";2,6099999999996726;2,061244800168345;0,26622514695319527;"larger";"ok";15,93283;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-05-29T00:00:00Z";7632,66;"MWh";"energy";"measured";"2014-05-28T00:00:00Z";"2014-05-29T00:00:00Z";2,4899999999997817;1,6921900156920455;0,471465956488025;"larger";"critical";18,10935;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-05-30T00:00:00Z";7634,86;"MWh";"energy";"measured";"2014-05-29T00:00:00Z";"2014-05-30T00:00:00Z";2,199999999999818;1,7889521880172459;0,22977014966406115;"larger";"ok";17,53869;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-05-31T00:00:00Z";7637,64;"MWh";"energy";"measured";"2014-05-30T00:00:00Z";"2014-05-31T00:00:00Z";2,780000000000655;1,753318762660394;0,5855645072675937;"larger";"critical";17,74884;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-06-01T00:00:00Z";7639,18;"MWh";"energy";"measured";"2014-05-31T00:00:00Z";"2014-06-01T00:00:00Z";1,5399999999999636;1,31652570982431;0,16974548123748853;"larger";"ok";20,32485;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-06-02T00:00:00Z";7639,58;"MWh";"energy";"measured";"2014-06-01T00:00:00Z";"2014-06-02T00:00:00Z";0,3999999999996362;0,5059765559080305;0,20944953806843425;"smaller";"ok";19,67;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-06-03T00:00:00Z";7640,17;"MWh";"energy";"measured";"2014-06-02T00:00:00Z";"2014-06-03T00:00:00Z";0,5900000000001455;0,6626384544153839;0,10962004080992259;"smaller";"ok";15,09981;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-06-04T00:00:00Z";7642,42;"MWh";"energy";"measured";"2014-06-03T00:00:00Z";"2014-06-04T00:00:00Z";2,25;1,910494130895148;0,17770579014853036;"larger";"ok";16,82189;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-06-05T00:00:00Z";7645,81;"MWh";"energy";"measured";"2014-06-04T00:00:00Z";"2014-06-05T00:00:00Z";3,3900000000003274;2,305213860849439;0,4705793929033378;"larger";"critical";14,79447;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-06-06T00:00:00Z";7648,43;"MWh";"energy";"measured";"2014-06-05T00:00:00Z";"2014-06-06T00:00:00Z";2,619999999999891;2,1639195946310354;0,21076587434230454;"larger";"ok";15,3273;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-06-07T00:00:00Z";7650,07;"MWh";"energy";"measured";"2014-06-06T00:00:00Z";"2014-06-07T00:00:00Z";1,639999999999418;2,1165406190744736;0,22515070808489307;"smaller";"ok";15,60672;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-06-08T00:00:00Z";7651,93;"MWh";"energy";"measured";"2014-06-07T00:00:00Z";"2014-06-08T00:00:00Z";1,860000000000582;0,9754108507654187;0,9068887726038867;"larger";"critical";13,55773;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-06-09T00:00:00Z";7652,46;"MWh";"energy";"measured";"2014-06-08T00:00:00Z";"2014-06-09T00:00:00Z";0,5299999999997453;0,7707347545607027;0,31234449093731276;"smaller";"ok";14,51198;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS5";"2014-06-10T00:00:00Z";7652,97;"MWh";"energy";"measured";"2014-06-09T00:00:00Z";"2014-06-10T00:00:00Z";0,5100000000002183;0,6519567509864507;0,2177395214812073;"smaller";"ok";15,41142;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
